dataset_key,city,sensor_id,station_name,latitude,longitude,period_mean_pm25_ugm3,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,nearest_neighbor_km,feature_set,optimal_k,cluster
chicago_lcs_corrected_no_collocation,Chicago,DCYXM8877,Dunning 1,41.94945715,-87.83511784539533,11.206390041493774,99.58677685950413,99.58677685950413,1,1.4794101451579862,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DCZQF3538,Lower West Side 2,41.85298145,-87.66905187486446,11.319792531120331,99.58677685950413,99.58677685950413,1,1.3859914348383666,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDCVA2276,Forest Glen 2,42.00303345,-87.76224995,8.944564315352697,99.58677685950413,99.58677685950413,1,1.476627255838521,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDGFW8206,Englewood 3,41.77689575,-87.635949892389,9.783858921161825,99.58677685950413,99.58677685950413,1,1.3913242243030497,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDGHI0125,Belmont Cragin 3,41.92893015,-87.75257875182068,10.391161825726138,99.58677685950413,99.58677685950413,1,1.1423054215390933,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDHVZ6546,Near West Side 5,41.86559955,-87.65178513039949,10.5298755186722,99.58677685950413,99.58677685950413,1,1.3717446515965543,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDLSL3066,West Town 2,41.90818775,-87.6727799988757,11.77278008298755,99.58677685950413,99.58677685950413,1,1.4722125563017439,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDQNT6485,Armour Square 1,41.85262982537949,-87.63531098320047,10.78846473029046,99.58677685950413,99.58677685950413,1,1.309319287726871,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DDVZB7943,Hyde Park 2,41.79954752686265,-87.58353859230832,8.682857142857143,66.52892561983471,66.52892561983471,80,1.5137907618753548,location_pm_uptime_density,2,1
chicago_lcs_corrected_no_collocation,Chicago,DDZMI3291,Lower West Side 5,41.84077025,-87.6863176523946,10.8701244813278,99.58677685950413,99.58677685950413,1,1.3217126757915107,location_pm_uptime_density,2,0
