dataset_key,city,network,sample_size,n_sensors_available,n_draws_completed,reference_mean_ugm3,best_ape_pct,ape_median_pct,ape_p95_pct,worst_ape_pct,best_absolute_error_ugm3,absolute_error_median_ugm3,absolute_error_p95_ugm3,worst_absolute_error_ugm3
chicago_lcs_corrected_all,Chicago,LCS corrected,4,286,10000,10.257711723328933,0.0005489828976197257,2.870540839540552,9.654092878232548,33.952180868919996,5.631308304820948e-05,0.294451804220496,0.9902890169515237,3.4827168373170494
chicago_lcs_corrected_all,Chicago,LCS corrected,5,286,10000,10.257711723328933,0.0006598785147962545,2.5433194694842114,9.173173618176754,27.265725254000962,6.768843577198425e-05,0.2608863793829892,0.9409577056330338,2.796839495830314
chicago_lcs_corrected_all,Chicago,LCS corrected,6,286,10000,10.257711723328933,8.709811672131995e-05,2.447382250346025,8.188800405806722,22.58895991932762,8.934273729721554e-06,0.2510454160084157,0.8399835392264434,2.3171103898229433
chicago_lcs_corrected_all,Chicago,LCS corrected,7,286,10000,10.257711723328933,0.00039678077139862223,2.2334183959124334,7.794849403493243,19.780187754238835,4.0700627703671444e-05,0.2290976206284947,0.7995731810779619,2.028994638163031
chicago_lcs_corrected_all,Chicago,LCS corrected,8,286,10000,10.257711723328933,9.278333059926814e-05,2.149343595057065,7.441548477288584,17.579345773658073,9.51744658017617e-06,0.2204734699247881,0.7633325905520367,1.8032386123090536
chicago_lcs_corrected_all,Chicago,LCS corrected,9,286,10000,10.257711723328933,4.071634415266423e-05,1.994761838480539,6.921666336589476,16.41632319370771,4.176565207458793e-06,0.20461691895831002,0.7100045792580509,1.6839391087805229
chicago_lcs_corrected_all,Chicago,LCS corrected,10,286,10000,10.257711723328933,8.642187066971209e-05,1.9122358440036753,6.52574936475402,17.616386042077327,8.864906359207225e-06,0.19615164034806298,0.6693925576234365,1.8070380962650479
chicago_lcs_corrected_all,Chicago,LCS corrected,11,286,10000,10.257711723328933,0.00016976113603707965,1.8467455315595087,6.2310929321758834,13.627230650434976,1.7413607952931898e-05,0.18943383289083293,0.6391675501953261,1.397842035994742
chicago_lcs_corrected_all,Chicago,LCS corrected,12,286,10000,10.257711723328933,0.0005639711613943417,1.8046028982449274,5.939911025077975,12.87164609318919,5.7850535938541725e-05,0.1851109630528036,0.6092989495747312,1.3203363502864782
chicago_lcs_corrected_all,Chicago,LCS corrected,13,286,10000,10.257711723328933,0.0003303996144311304,1.6802140459321677,5.66881849150649,13.912440319695179,3.389143998333566e-05,0.17235151316660335,0.5814910589774995,1.4270980216745137
chicago_lcs_corrected_all,Chicago,LCS corrected,14,286,10000,10.257711723328933,0.0002506733757789489,1.630911984691131,5.575709352089203,12.840238725265854,2.5713352254541633e-05,0.16729424985083874,0.5719401918680018,1.3171146730250172
chicago_lcs_corrected_all,Chicago,LCS corrected,15,286,10000,10.257711723328933,0.0008093920585799347,1.6325474889151312,5.239409528784476,13.115146040086847,8.302510408064734e-05,0.16746201515935955,0.5374435254673384,1.3453138728856988
chicago_lcs_corrected_all,Chicago,LCS corrected,16,286,10000,10.257711723328933,0.00023229799901373406,1.5722275533588466,5.129751003101036,10.924319194051197,2.382845907789033e-05,0.16127457005829804,0.5261950700226785,1.1205851706620624
chicago_lcs_corrected_all,Chicago,LCS corrected,17,286,10000,10.257711723328933,0.0007563700966046757,1.5215301625683044,4.8884169223856775,10.683013432956049,7.75862640711722e-05,0.15607417785975475,0.501439715732751,1.0958327213171373
chicago_lcs_corrected_all,Chicago,LCS corrected,18,286,10000,10.257711723328933,1.0542378828153861e-05,1.4704007183235,4.765413666873564,9.711143432603428,1.0814068289732859e-06,0.1508294668633825,0.4888223963720088,0.9961410983554497
chicago_lcs_corrected_all,Chicago,LCS corrected,19,286,10000,10.257711723328933,6.822132209819518e-05,1.4331425164545142,4.679783971662464,11.169836378086853,6.9979465546765596e-06,0.147007627922366,0.480038749087689,1.145769615631675
chicago_lcs_corrected_all,Chicago,LCS corrected,20,286,10000,10.257711723328933,0.00019753230813746147,1.4020230287569069,4.629535382691575,9.840713384605587,2.026229472917862e-05,0.1438154805845686,0.47488439368601465,1.0094320105118868
chicago_lcs_corrected_all,Chicago,LCS corrected,21,286,10000,10.257711723328933,0.00022366320965054451,1.3644989491757078,4.437509939482776,9.0177854796022,2.2942727277097674e-05,0.13996636867429668,0.4551869772862114,0.9250184383258091
chicago_lcs_corrected_all,Chicago,LCS corrected,22,286,10000,10.257711723328933,0.00010035047712511847,1.3653676915373327,4.303204696179597,8.866161375174757,1.0293662656479796e-05,0.14005548176137061,0.44141033259885576,0.9094652747905627
chicago_lcs_corrected_all,Chicago,LCS corrected,23,286,10000,10.257711723328933,5.2697616994423604e-05,1.318832646674153,4.195154953897619,8.094238576634742,5.40556963635197e-06,0.13528205100898383,0.4303269015177706,0.830283659389675
chicago_lcs_corrected_all,Chicago,LCS corrected,24,286,10000,10.257711723328933,0.00042680649819382973,1.312464440361142,4.106656111838638,8.05943800487565,4.378058020115816e-05,0.13462881876344834,0.42124894542087604,0.8267139170605571
chicago_lcs_corrected_all,Chicago,LCS corrected,25,286,10000,10.257711723328933,3.936771808064555e-05,1.2992325320557152,4.060506593544122,8.574613619500866,4.038227032765462e-06,0.13327152775398243,0.4165150608725197,0.8795591464776997
chicago_lcs_corrected_all,Chicago,LCS corrected,26,286,10000,10.257711723328933,0.00046138629076941624,1.268222586738079,3.933784297614886,7.926236977209652,4.732767563808693e-05,0.13009061695773738,0.40351625306691485,0.8130505396300673
chicago_lcs_corrected_all,Chicago,LCS corrected,27,286,10000,10.257711723328933,0.0003161664806323549,1.2212823039399985,3.8278759248723286,7.472563437541183,3.243144614906157e-05,0.12527561806619492,0.3926524775001147,0.7665140157658534
chicago_lcs_corrected_all,Chicago,LCS corrected,28,286,10000,10.257711723328933,0.00042638180884736315,1.1967223285143667,3.678237749592572,8.1785945833274,4.373701679227793e-05,0.12275632658771318,0.3773030248518677,0.8389366553775197
chicago_lcs_corrected_all,Chicago,LCS corrected,29,286,10000,10.257711723328933,0.00044003664400592697,1.1837769685687376,3.6323703088653527,7.350198815478171,4.5137690419139176e-05,0.12142842888294325,0.37259807500720066,0.7539622055832886
chicago_lcs_corrected_all,Chicago,LCS corrected,30,286,10000,10.257711723328933,1.8249608309470715e-05,1.1496874673140738,3.5798932970641824,7.319690239998028,1.8719922110221887e-06,0.11793162611631924,0.36721513441561937,0.7508327238596415
chicago_lcs_raw_no_collocation,Chicago,LCS raw,2,277,10000,17.182282055131253,0.006733598602392461,5.717778638418887,19.605757250092427,58.461720964623275,0.0011569859043234487,0.9824448529411764,3.368716509755226,10.045057790425371
chicago_lcs_raw_no_collocation,Chicago,LCS raw,3,277,10000,17.182282055131253,0.0010973790765332913,4.761821471482696,15.844019003448624,51.061531712400225,0.00018855476814394478,0.8181895961919583,2.7223640340411386,8.773536400494898
chicago_lcs_raw_no_collocation,Chicago,LCS raw,4,277,10000,17.182282055131253,0.000840490550206366,4.1996155991144555,13.979615256272545,38.822922816459425,0.00014441545698318237,0.721589797471136,2.4020169235549087,6.670664100369965
chicago_lcs_raw_no_collocation,Chicago,LCS raw,5,277,10000,17.182282055131253,0.00044332166161820574,3.7992646803312744,12.69438404597687,27.05429616396058,7.617277831073466e-05,0.6528003733955003,2.1811848719413285,4.648545474922262
chicago_lcs_raw_no_collocation,Chicago,LCS raw,6,277,10000,17.182282055131253,0.0012991964695012535,3.5054841797839664,11.385652824268055,29.02292107174661,0.00022323160184001267,0.6023221791684854,1.9563149820837546,4.986800159185625
chicago_lcs_raw_no_collocation,Chicago,LCS raw,7,277,10000,17.182282055131253,0.00027571096518588697,3.315634142436436,10.428677979186594,30.072967898803775,4.7373435695163835e-05,0.5697016102696608,1.7918848650052026,5.167222166721544
chicago_lcs_raw_no_collocation,Chicago,LCS raw,8,277,10000,17.182282055131253,0.0005248669759903391,3.0995913653800002,9.846215611832534,25.622176947228013,9.01841242288981e-05,0.5325805309560856,1.6918045381814333,4.402474711737536
chicago_lcs_raw_no_collocation,Chicago,LCS raw,9,277,10000,17.182282055131253,0.0009553764336623049,2.978538160914847,9.07574159734441,23.071510162857713,0.00016415547352011117,0.5117808279281082,1.559419519850591,3.9642119505604843
chicago_lcs_raw_no_collocation,Chicago,LCS raw,10,277,10000,17.182282055131253,0.00010736294209603482,2.8068085028103864,8.701266717686808,20.17043192841119,1.844740353362795e-05,0.48227375370028724,1.4950761898022087,3.4657405056778607
chicago_lcs_raw_no_collocation,Chicago,LCS raw,11,277,10000,17.182282055131253,0.0001948638750218229,2.6715923084419613,8.148215701978902,20.5572097755677,3.3482060629808075e-05,0.4590405257996899,1.4000494043745078,3.5321977663030566
chicago_lcs_raw_no_collocation,Chicago,LCS raw,12,277,10000,17.182282055131253,4.5512930185200885e-05,2.5191226825431086,7.901444748482374,17.980824875350304,7.820160035976187e-06,0.43284276462934557,1.3576485231145978,3.0895160459218918
chicago_lcs_raw_no_collocation,Chicago,LCS raw,13,277,10000,17.182282055131253,0.0005826128333309136,2.480908232164972,7.483143325041842,15.937329050720056,0.00010010618031230933,0.42627664997955605,1.2857747926984167,2.7383968295490924
chicago_lcs_raw_no_collocation,Chicago,LCS raw,14,277,10000,17.182282055131253,0.00016503340300044546,2.3963921191465216,7.242117489833158,19.136207857312044,2.8356504788717984e-05,0.4117548530586923,1.2443610538671248,3.288037208699544
chicago_lcs_raw_no_collocation,Chicago,LCS raw,15,277,10000,17.182282055131253,0.0011700514542175582,2.313268522254687,6.91311098687009,16.35064085672124,0.00020104154105382577,0.39747232218636697,1.1878302285482867,2.809413229823372
chicago_lcs_raw_no_collocation,Chicago,LCS raw,16,277,10000,17.182282055131253,0.00024034165333430423,2.251677656661356,6.757877694284885,15.197034347481397,4.129618077186592e-05,0.38688960593992405,1.1611576063728295,2.611197305599429
chicago_lcs_raw_no_collocation,Chicago,LCS raw,17,277,10000,17.182282055131253,0.00028509728749412865,2.1962993103563564,6.50813872716054,13.16638849740832,4.8986220068769626e-05,0.37737434228033173,1.118246752639953,2.2622860080990552
chicago_lcs_raw_no_collocation,Chicago,LCS raw,18,277,10000,17.182282055131253,0.0009812228779245368,2.0761167846140927,6.267271768542653,15.6464015871321,0.00016859648247447012,0.3567242417263152,1.0768603124326113,2.6884088521795704
chicago_lcs_raw_no_collocation,Chicago,LCS raw,19,277,10000,17.182282055131253,4.517549775097842e-05,2.0496004136556945,6.092336498670588,12.381212495469052,7.762181443382588e-06,0.35216812407745834,1.0468024409492882,2.127374852816647
chicago_lcs_raw_no_collocation,Chicago,LCS raw,20,277,10000,17.182282055131253,0.00019055086703431237,1.963355937943981,5.915470593453793,12.474782904529016,3.274098743233367e-05,0.33734935500370256,1.0164128422555772,2.1434523844214706
chicago_lcs_raw_no_collocation,Chicago,LCS raw,21,277,10000,17.182282055131253,0.00017339693239269387,1.9341966906310915,5.654988447978653,12.98266106654527,2.979354999865791e-05,0.3323391308852486,0.9716560653167815,2.2307174427155196
chicago_lcs_raw_no_collocation,Chicago,LCS raw,22,277,10000,17.182282055131253,0.00013822279815815363,1.9106789932492165,5.5356721268896445,11.08083264627563,2.3749831044028724e-05,0.32829825378822264,0.951154798489462,1.903939919340143
chicago_lcs_raw_no_collocation,Chicago,LCS raw,23,277,10000,17.182282055131253,0.0005388079704253906,1.8279732542463984,5.521613724635656,13.616540741689617,9.257950521401881e-05,0.31408752043697774,0.9487392441617365,2.339632436388971
chicago_lcs_raw_no_collocation,Chicago,LCS raw,24,277,10000,17.182282055131253,0.00034992419161204746,1.8239321916194777,5.392604394207835,11.600972631727739,6.0124961581919933e-05,0.3133931736583957,0.9265724971301923,1.9933118387220432
chicago_lcs_raw_no_collocation,Chicago,LCS raw,25,277,10000,17.182282055131253,2.879773816283395e-05,1.73160144256823,5.103190020254489,10.44696147687727,4.9481085966363025e-06,0.2975286439327949,0.8768445030894361,1.7950263871479581
chicago_lcs_raw_no_collocation,Chicago,LCS raw,26,277,10000,17.182282055131253,0.0003418602189685845,1.73327578524443,5.022692565697402,11.421242836469585,5.8739387057471504e-05,0.297816334213989,0.8630132034002364,1.9624301583636772
chicago_lcs_raw_no_collocation,Chicago,LCS raw,27,277,10000,17.182282055131253,0.00014468750232070744,1.6971153243807007,4.998977893012035,9.45918529165055,2.4860614747268528e-05,0.2916031418359477,0.8589384814509853,1.6253038969288873
chicago_lcs_raw_no_collocation,Chicago,LCS raw,28,277,10000,17.182282055131253,2.5709083123392444e-05,1.637948102772902,4.877815719426831,9.946504387600982,4.417407176049437e-06,0.28143686293511117,0.8381200550414478,1.709036438503606
chicago_lcs_raw_no_collocation,Chicago,LCS raw,29,277,10000,17.182282055131253,1.888569760735737e-05,1.6387636016850777,4.819958306441819,9.572554979040545,3.244993830975318e-06,0.28157698425835775,0.8281788311525611,1.644783396381257
chicago_lcs_raw_no_collocation,Chicago,LCS raw,30,277,10000,17.182282055131253,0.00018778049060883112,1.5980656859333038,4.682465283608482,10.51595964751757,3.226497354091862e-05,0.2745841535833282,0.804554392163211,1.8068818474402555
chicago_lcs_raw_all,Chicago,LCS raw,2,286,10000,17.205758382708535,6.506178628673121e-06,5.644893301514732,19.121239373203544,49.91064337430328,1.1194373747969166e-06,0.9712467024203235,3.289954246332733,8.587504706237947
chicago_lcs_raw_all,Chicago,LCS raw,3,286,10000,17.205758382708535,0.0024860631454489755,4.638993538407419,15.98853010818261,46.340806726015074,0.00042774601804751455,0.798174019607842,2.7509478593605077,7.973287237876098
chicago_lcs_raw_all,Chicago,LCS raw,4,286,10000,17.205758382708535,0.0003478678209776544,4.141021123540451,13.656679263079758,35.27551413290922,5.985329676860829e-05,0.7124940890932923,2.3497352371069637,6.069419729966562
chicago_lcs_raw_all,Chicago,LCS raw,5,286,10000,17.205758382708535,0.0006606272760800664,3.713896654561344,12.172630585432028,31.48401488196769,0.00011366593293260507,0.6390040849673202,2.094393407349114,5.417063529767358
chicago_lcs_raw_all,Chicago,LCS raw,6,286,10000,17.205758382708535,9.857827553214875e-05,3.432174639727825,11.287852738774415,26.5075671522546,1.69611399059022e-05,0.5905316757841668,1.9421606688294737,4.56082795735114
chicago_lcs_raw_all,Chicago,LCS raw,7,286,10000,17.205758382708535,0.00026307931577987457,3.2202481001099508,10.26036757547679,23.07603305613321,4.526479142796802e-05,0.5540681074286802,1.7653740542143062,3.9704064919522324
chicago_lcs_raw_all,Chicago,LCS raw,8,286,10000,17.205758382708535,0.0001424802521169457,3.0342087830968754,9.67344510419489,22.862050483397383,2.451480792231564e-05,0.5220586320465692,1.6643895919117204,3.9335891675062022
chicago_lcs_raw_all,Chicago,LCS raw,9,286,10000,17.205758382708535,0.0034432160659574455,2.8392241203192525,9.0226096689532,22.507128593918416,0.0005924314369032402,0.48851004208571247,1.552408419454986,3.8725221647551074
chicago_lcs_raw_all,Chicago,LCS raw,10,286,10000,17.205758382708535,3.949770505794119e-06,2.7653874068646895,8.549876242204164,20.18623534311302,6.795879698984209e-07,0.4758058755709875,1.4710710482542486,3.473194879700941
chicago_lcs_raw_all,Chicago,LCS raw,11,286,10000,17.205758382708535,0.0007529712538010444,2.621940064359137,8.130321645031238,19.312943464845258,0.00012955441462025874,0.45112467241306575,1.3988834979811287,3.322938389150373
chicago_lcs_raw_all,Chicago,LCS raw,12,286,10000,17.205758382708535,0.0002125260693239797,2.459481735533287,7.734011901184401,16.849234842657566,3.6566721988151585e-05,0.42317248488270387,1.3306954010077106,2.8990386363628016
chicago_lcs_raw_all,Chicago,LCS raw,13,286,10000,17.205758382708535,0.0004088373302001868,2.4521275999653374,7.481113664375957,16.443517717887417,7.034356321256041e-05,0.42190715008574564,1.2871823414283197,2.8292319281575775
chicago_lcs_raw_all,Chicago,LCS raw,14,286,10000,17.205758382708535,0.00030761381744146286,2.3273147900443965,7.085289021038943,15.456513438109292,5.292729018080422e-05,0.40043215958007927,1.2190777096765355,2.6594103565519607
chicago_lcs_raw_all,Chicago,LCS raw,15,286,10000,17.205758382708535,0.0005394868718275892,2.2321480908601536,6.823824421925802,17.54101134885815,9.282280767308748e-05,0.3840580072576394,1.174090742496811,3.0180640305680164
chicago_lcs_raw_all,Chicago,LCS raw,16,286,10000,17.205758382708535,0.00014386360430046027,2.195324341019009,6.549045911106829,14.098526877289954,2.475282415659308e-05,0.37772220183251903,1.1268130158376937,2.4257584700277324
chicago_lcs_raw_all,Chicago,LCS raw,17,286,10000,17.205758382708535,6.725777492879504e-05,2.1355797380225816,6.36956249683119,13.073353496034917,1.1572210247834391e-05,0.3674426897942453,1.0959315332403916,2.249369615045147
chicago_lcs_raw_all,Chicago,LCS raw,18,286,10000,17.205758382708535,0.0002713062225006504,2.100381950860232,6.2405976736588755,12.642477884064554,4.668029312071553e-05,0.3613866435790314,1.0737421573666757,2.17523419831951
chicago_lcs_raw_all,Chicago,LCS raw,19,286,10000,17.205758382708535,0.000347211023501102,1.9901098125612953,6.031114780370171,15.366536515663217,5.974028978172896e-05,0.3424134858998702,1.037699036894314,2.643929144675692
chicago_lcs_raw_all,Chicago,LCS raw,20,286,10000,17.205758382708535,0.0011159178663649701,1.969970162485515,5.891035238079704,12.213250147323366,0.00019200213183623305,0.33894830636870843,1.0135972893042122,2.1013823110242527
chicago_lcs_raw_all,Chicago,LCS raw,21,286,10000,17.205758382708535,2.9895583501945693e-05,1.8944599918646094,5.713009729169327,12.698993167738509,5.143761864445651e-06,0.3259562088573045,0.9829666503815058,2.1849580814777525
chicago_lcs_raw_all,Chicago,LCS raw,22,286,10000,17.205758382708535,7.641530884278551e-05,1.8938338669069146,5.603735281697176,11.7958315155624,1.3147833406890186e-05,0.3258484793099097,0.9641651529754075,2.0295622697990527
chicago_lcs_raw_all,Chicago,LCS raw,23,286,10000,17.205758382708535,9.625448682364662e-05,1.8310575790487142,5.399374183339492,10.206105297798176,1.656131443539266e-05,0.31504734289939407,0.929003276163735,1.7560378178239695
chicago_lcs_raw_all,Chicago,LCS raw,24,286,10000,17.205758382708535,7.844649775834199e-05,1.7888161214055147,5.38916672472271,11.625264917024293,1.349731486399719e-05,0.30777937975997105,0.9272470054971166,2.0002149929729818
chicago_lcs_raw_all,Chicago,LCS raw,25,286,10000,17.205758382708535,0.00012027334821510321,1.7367073771179427,5.243016924482042,12.273102622266759,2.0693941692684348e-05,0.29881367512158796,0.902100823990896,2.111680383249084
chicago_lcs_raw_all,Chicago,LCS raw,26,286,10000,17.205758382708535,7.144244352370977e-06,1.7080002228668558,5.145096005960915,9.521049943829176,1.2292214215392505e-06,0.29387439152259454,0.885252787344022,1.6381688488322546
chicago_lcs_raw_all,Chicago,LCS raw,27,286,10000,17.205758382708535,0.00033234726413776996,1.7022374059718381,4.97560844152171,9.528858636460802,5.7182867259086834e-05,0.29288285517159984,0.8560911665178752,1.6395123936193006
chicago_lcs_raw_all,Chicago,LCS raw,28,286,10000,17.205758382708535,0.0004483709093533075,1.648391359812431,4.820023105220653,10.163778997055568,7.714561532168318e-05,0.2836182345707705,0.8293215294749906,1.7487552567858575
chicago_lcs_raw_all,Chicago,LCS raw,29,286,10000,17.205758382708535,4.042184411115448e-05,1.6425508065781078,4.786680397046089,10.647440572803015,6.954884831600339e-06,0.2826133230930594,0.8235846636682235,1.8319728988989645
chicago_lcs_raw_all,Chicago,LCS raw,30,286,10000,17.205758382708535,7.056004475524448e-05,1.6082959735949616,4.688836956261551,9.54487173018219,1.214039081531837e-05,0.2767195192955789,0.8067499576535075,1.6422675678345993
chicago_aqs,Chicago,AQS,2,10,10000,9.302139196198945,0.13064620258834211,4.083467640035491,9.489317261613571,11.89468906157867,0.012152891619315653,0.3798498439078415,0.8827095004442285,1.106460533463098
chicago_aqs,Chicago,AQS,3,10,10000,9.302139196198945,0.09011271729794383,2.944579102297416,7.371238151266812,9.30396738796309,0.00838241039653198,0.27390884683789096,0.6856828333141607,0.8654679971972818
chicago_aqs,Chicago,AQS,4,10,10000,9.302139196198945,0.01709885621946856,2.317808118380237,6.292020705346436,7.131068625381625,0.0015905594064928863,0.2156057374725293,0.5852925242649842,0.6633419297094694
chicago_aqs,Chicago,AQS,5,10,10000,9.302139196198945,0.04151369909120879,1.9186677973034625,5.196327847168668,5.640433597706034,0.0038616620749554187,0.17847714921781233,0.48336964943447747,0.5246809845277873
chicago_aqs,Chicago,AQS,6,10,10000,9.302139196198945,0.011399237479626612,1.5699085484694002,4.165716008514718,4.7540457502544164,0.0010603729376601478,0.14603507843164998,0.38750070163038175,0.44222795313964625
chicago_aqs,Chicago,AQS,7,10,10000,9.302139196198945,0.03861973598481125,1.2581541361684347,3.159102064828639,3.987414594841338,0.003592461598511676,0.11703524904912221,0.2938640714203551,0.3709148559416935
chicago_aqs,Chicago,AQS,8,10,10000,9.302139196198945,0.03266155064706643,1.0208669100088728,2.372329315403393,2.973672265394672,0.003038222904827137,0.09496246097696037,0.22067737511105712,0.2766151333657749
chicago_aqs,Chicago,AQS,9,10,10000,9.302139196198945,0.03578961255514725,0.712284449747327,1.8329008428778049,1.8329008428778049,0.0033291995776600913,0.06625769098837608,0.17049898773279715,0.17049898773279715
