target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,2025-09-08,20,1.0656610228483219,0.8845137795601014,0.9644154133986347,1.1845237240300908,1.9870768771909806,1.158028533883971,0.31659844464683723,100,1.90168646595589,0.1359797047970481
30,2025-09-09,5,2.8421195488117674,2.186862208696783,2.5318893412694643,3.2841130020523512,4.35808160535948,3.004760527554702,0.6722260361684095,100,3.0672674275392433,0.220553505535058
30,2025-09-09,10,1.781768858592798,1.3587826500297004,1.6013159129118948,2.2451793212788522,4.01680446165835,2.072870043457564,0.763154502015856,100,2.3147939075457686,0.1664464944649442
30,2025-09-09,20,0.8770089593591051,0.6619316044371214,0.7744804564580746,1.0855043686531578,1.9054218588896654,1.0101703173488275,0.36219234530054223,100,1.6765539042614508,0.1205535055350566
30,2025-09-10,5,2.614286318648732,1.9845683854106153,2.3281137924916733,3.6068190227342556,4.4259706524405145,2.933566282492567,0.89097168678508,100,2.854995537601575,0.2915645756457561
30,2025-09-10,10,1.6599499864180953,1.2376355703065283,1.4717824424388462,2.8681740236635074,3.895842673478433,2.1166938635261436,0.9173825674830093,100,2.1095401380994794,0.2154354243542426
30,2025-09-10,20,0.8194109820472537,0.6080258071854366,0.7158778781555861,1.3757402171243691,1.8191271361461216,1.027106479249649,0.43286618276389416,100,1.6199409590362597,0.1654354243542428
30,2025-09-11,5,2.482630680320635,1.813573937039777,2.1957579346202882,3.0658480142730555,8.69884368315947,3.226939373320028,2.0261183072096904,100,2.6699044005707853,0.2892767527675257
30,2025-09-11,10,1.5880055898457066,1.1358547589027692,1.4019397100524125,2.2896217139589474,9.382211383408247,2.5600150835804643,2.492117180745623,100,2.027954403806304,0.2197232472324763
30,2025-09-11,20,0.7679150535690644,0.5551990858108936,0.6741624873953069,1.1009544875979156,4.356539942433828,1.217154711099556,1.1307812680937732,100,1.599272531596823,0.1732767527675243
