target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
150,8,2.141677513717781,1.8682698701079619,2.035794469345781,2.2172559139117123,2.384578875495968,2.126069928137115,0.14491666583294005,100,2.11089497744792,0.2164404204665206
150,9,2.0157252712557003,1.7741822706783066,1.9321563036793803,2.094383563444787,2.2314798278698262,2.0131336370259207,0.13838736540868773,100,2.022674001134049,0.2073946908535644
150,10,1.9317436285039937,1.691113969842768,1.83652272820574,2.009039082908162,2.1525093396382387,1.9232542643329298,0.13726518400236432,100,1.904132930486043,0.1952400931839895
150,11,1.844799650997349,1.6167458101402263,1.757955197870435,1.92494607876122,2.066718640723033,1.838522287300291,0.13399671934465465,100,1.867596209990154,0.1914938039412348
150,12,1.7822544389492818,1.5306280703338324,1.6858964244550345,1.8562703823649076,1.977415765625848,1.7728833000043605,0.13498594727812374,100,1.789536940324472,0.1834900039756979
150,13,1.7144962696961317,1.4797046053881675,1.6359127152738595,1.7996635254537057,1.926313728760312,1.7140991796768308,0.13544306358546424,100,1.732345827045306,0.1776259184871547
150,14,1.670013796116685,1.4072455278494298,1.5625580718495882,1.756578596512185,1.8662985986664808,1.6535650338114465,0.13541574140910176,100,1.6846505958754872,0.172735492388778
150,15,1.6000528696067529,1.3783461335985354,1.5178631787384165,1.6953462027190778,1.8115413926335873,1.600762920379697,0.13343224550688207,100,1.6375478100610186,0.1679058126198898
150,16,1.5497491931194656,1.33248535426943,1.4605106856067398,1.6541460779720047,1.7382644268726484,1.5508607749305114,0.1335532229813046,100,1.5462803863352266,0.1585477158044863
150,17,1.5238504189052433,1.2716733278656367,1.4275013077200511,1.6058246260256117,1.7157398846390584,1.5113534811230749,0.13627210869485049,100,1.573920041357609,0.1613817452652162
150,18,1.4727708043237047,1.226536726371151,1.3944040722554352,1.5633303691486167,1.690917055343688,1.47111784953694,0.13386103548878253,100,1.472096515009071,0.1509412794477711
150,19,1.4355430853662718,1.1850598437072346,1.3404725402153814,1.5445248879376723,1.638879506942414,1.4316979519662485,0.13825786444584454,100,1.4739702121958989,0.1511333988148058
150,20,1.4124885051892027,1.1567188011208471,1.3161066943434667,1.4991459737073123,1.6028431023869045,1.398012707936729,0.1347527999503869,100,1.4162506069592076,0.1452151244524806
150,21,1.3718492397610835,1.1394472140836227,1.27874002923931,1.467849660766414,1.5768680367917056,1.3657826366189696,0.13520829316683577,100,1.3633764521996798,0.1397936779048176
150,22,1.331965432913328,1.100323952494605,1.2483981369752835,1.4357083344038912,1.5241326255077814,1.3328830683389166,0.13475863333398372,100,1.3362726998585834,0.1370145971757423
150,23,1.3085746791917194,1.0756194052137382,1.204516594120189,1.4056283584953575,1.4989603518991022,1.304037684358445,0.13374076331915719,100,1.3416040217731262,0.1375612437731117
150,24,1.2954065836285893,1.0566210710319093,1.1764218763096,1.379937460902495,1.4748915758702186,1.27703349273702,0.1313706095316828,100,1.2889400607718842,0.1321613494229332
150,25,1.2507141904942716,1.025886135025968,1.1564306639533268,1.3485543114431693,1.4552621881156884,1.2477347606396039,0.13215500837359354,100,1.2738591922726623,0.1306150339719778
150,26,1.2367770696088338,1.0152750827092136,1.135887332568366,1.3293563436131999,1.4144485292368698,1.2259768838759566,0.13146678029734413,100,1.251631663286919,0.1283359363517719
150,27,1.2042734195181288,0.9723391705943496,1.1083276946527052,1.3073396485478088,1.3759807063492715,1.1992858973764249,0.12890899464858105,100,1.2458772364423585,0.1277459067296984
150,28,1.1850832683524315,0.9611390845878578,1.0685979350037011,1.285957140141639,1.3823758263905723,1.1776029425690004,0.12996856765048262,100,1.2102076943853255,0.124088533547634
150,29,1.1628819294145845,0.9302203868165457,1.0627261471505949,1.2622929756603714,1.341057315858044,1.154937258635945,0.1293631529917426,100,1.1760842279468473,0.1205896870855287
150,30,1.1386677917710248,0.9099787426162643,1.0509453918824545,1.2512640139623132,1.312946675097522,1.1330230230903122,0.13014277077616093,100,1.170584222613046,0.1200257445494319
200,2,3.877444196806005,3.6850769785914332,3.7856411482699803,3.963095317305143,4.07239195675233,3.877460287375078,0.12892934143013973,100,3.8367681867847345,0.3934026696980695
200,3,3.257949179744362,3.1069344397479375,3.175007264000403,3.35534296777013,3.4440898909000874,3.2651015458677652,0.11665366940493935,100,3.2222263260098707,0.3303906770781424
200,4,2.8903641774757647,2.7045277425356233,2.807247161121998,2.949311310926028,3.0748075249542466,2.885693705224962,0.11141422060693629,100,2.8683276232093857,0.2941037064542886
200,5,2.6168723414645525,2.463792402664569,2.541071254163242,2.6859367026595136,2.782854062224789,2.617333447636552,0.09824235261412329,100,2.586898030568394,0.2652473493101821
200,6,2.424645574202782,2.265518943242959,2.340459453371131,2.4937435169726725,2.5700235724497418,2.4210145096893765,0.09848055696012634,100,2.4415474940359254,0.2503438455460314
200,7,2.263452807585149,2.086059130092557,2.186590813699887,2.338314664055827,2.3974771834627955,2.256348486908452,0.09791585494574354,100,2.271171585804873,0.232874367618959
200,8,2.127159668511535,1.9672099172795965,2.0656288262409666,2.1922755881437905,2.2628429830962378,2.126439884185815,0.09104293195475477,100,2.11089497744792,0.2164404204665206
200,9,2.0312983719306423,1.8618793720808897,1.9627029388289303,2.091602923764735,2.168181376090117,2.0272295173135273,0.09136085753136282,100,2.022674001134049,0.2073946908535644
200,10,1.9336186193791773,1.7962371984374719,1.8671446899796529,1.9854554071045523,2.068930617841724,1.930531700529343,0.08908636034804594,100,1.904132930486043,0.1952400931839895
200,11,1.8603752632286659,1.703752649265247,1.793839260757545,1.9209505110606697,1.9834615036030094,1.8533344641042342,0.08773740190402363,100,1.867596209990154,0.1914938039412348
200,12,1.774699549800475,1.6165560315359233,1.7288043984106118,1.8621882994752257,1.916797661766156,1.7837033423979514,0.09152218465669858,100,1.789536940324472,0.1834900039756979
200,13,1.7320922036760915,1.576084692140837,1.659958210590079,1.7895744438046806,1.847110058748817,1.722777231354488,0.08695259423234149,100,1.732345827045306,0.1776259184871547
200,14,1.6771328628365771,1.509509631714329,1.6031400394778457,1.728877329641157,1.7780585105375328,1.6637994722291196,0.08523562892086686,100,1.6846505958754872,0.172735492388778
200,15,1.6213465627055281,1.466259949635221,1.5660310026094304,1.6847428039032553,1.7286248993532083,1.6158639379568251,0.08240623741162266,100,1.6375478100610186,0.1679058126198898
200,16,1.57407497950501,1.4072074879446652,1.5064579128372546,1.6325581557550692,1.695856917367813,1.5648197270666824,0.08709977834534088,100,1.5462803863352266,0.1585477158044863
200,17,1.5300273263954351,1.358324158758725,1.4693250644690228,1.5919354176954685,1.6435766106948562,1.523977810277647,0.08801578617990587,100,1.573920041357609,0.1613817452652162
200,18,1.490846923404264,1.3308154817442768,1.434127610832656,1.5627350462076208,1.600627383802321,1.4886936092483187,0.08376263696704743,100,1.472096515009071,0.1509412794477711
200,19,1.466440315730165,1.2786764053592519,1.3923756224897468,1.523441398476663,1.5635400185974222,1.4528679743826416,0.08719865340444928,100,1.4739702121958989,0.1511333988148058
200,20,1.4346273845200384,1.2473251482909498,1.3582097738607195,1.480218472221119,1.51397655744242,1.4147477115450573,0.08318161534802937,100,1.4162506069592076,0.1452151244524806
200,21,1.3912799462384051,1.2181936879317175,1.328726611850556,1.4495525491200474,1.4829128207328874,1.3811207680604787,0.08252954061681277,100,1.3633764521996798,0.1397936779048176
200,22,1.3732921991230445,1.1907673108091392,1.2938265874400032,1.4191360901034167,1.4464098014741,1.34943333606356,0.08200334350943136,100,1.3362726998585834,0.1370145971757423
200,23,1.3446676530099118,1.1606651766063398,1.2692665553170366,1.3945284138454723,1.4286546244843061,1.325156811576398,0.08564264954765714,100,1.3416040217731262,0.1375612437731117
200,24,1.3176985195870758,1.1389953732986644,1.238517141956589,1.370540999241932,1.3986518601221087,1.2984838848177227,0.0838007269529621,100,1.2889400607718842,0.1321613494229332
200,25,1.2867264345878966,1.1103298903888812,1.2079438196922285,1.3415813114609867,1.3760329322769516,1.2716818383122541,0.0848779278020657,100,1.2738591922726623,0.1306150339719778
200,26,1.2575034887341934,1.0732893746329444,1.1939959629492463,1.3144917920007404,1.3539029168395376,1.247591615766665,0.08268376125824725,100,1.251631663286919,0.1283359363517719
200,27,1.2500938552920393,1.0569099941197513,1.1701974425772237,1.290986435263238,1.3190026383610425,1.2260026890168434,0.0835214858664375,100,1.2458772364423585,0.1277459067296984
200,28,1.2299304318665998,1.022474352889817,1.1517581020092034,1.266755930471606,1.3067521616706952,1.2025225873196237,0.08261908900753676,100,1.2102076943853255,0.124088533547634
200,29,1.2066686563213036,1.0240828180168464,1.1385243351847358,1.2517286315952196,1.2883118878108855,1.1854843429923785,0.08312888680012352,100,1.1760842279468473,0.1205896870855287
200,30,1.1801903244012415,0.984679471015864,1.1018617186092958,1.220927516497201,1.2624051562294585,1.1601001419985204,0.08248196340200167,100,1.170584222613046,0.1200257445494319
277,2,3.8694019098874106,3.793889148954231,3.8281356697123674,3.8987613267099492,3.9493045390724926,3.866086325276734,0.04798977495335061,100,3.8367681867847345,0.3934026696980695
277,3,3.2522008164562877,3.2024334140029986,3.2255520978029124,3.278204001694246,3.3089122876036305,3.2528636586385202,0.03620298708980318,100,3.2222263260098707,0.3303906770781424
277,4,2.8700642263997804,2.8144876214536696,2.8504876121512885,2.8907218787897078,2.9315247725410662,2.8717480945464193,0.03540678402894436,100,2.8683276232093857,0.2941037064542886
277,5,2.612608567043643,2.562270702985808,2.5895050530287143,2.631048437922712,2.6552686616049463,2.611229817553457,0.028530793572401805,100,2.586898030568394,0.2652473493101821
277,6,2.4107453793048443,2.3672621466383204,2.389257792205506,2.4303405220894687,2.4477964304057185,2.4088367312982863,0.027344528760711393,100,2.4415474940359254,0.2503438455460314
277,7,2.2602419459281267,2.215774723924107,2.2352125985892286,2.2750234712428172,2.297285785690028,2.2561354884073794,0.027039386295192373,100,2.271171585804873,0.232874367618959
277,8,2.122105427654456,2.0837844414448834,2.105695908366151,2.1379183236943735,2.157783955452577,2.1218506666542307,0.022800129773344047,100,2.11089497744792,0.2164404204665206
277,9,2.022478735912008,1.978937498945492,2.003304737975428,2.035148990037708,2.0606976038286313,2.019771732660126,0.02594194852868295,100,2.022674001134049,0.2073946908535644
277,10,1.9276780543253196,1.8895892856360141,1.9114119524695867,1.936798438318423,1.9632617471244798,1.9259585282853262,0.02199840714079154,100,1.904132930486043,0.1952400931839895
277,11,1.8495779358421571,1.8093943334016225,1.8301402666973947,1.86482763715161,1.8800540122920313,1.8472523133611576,0.022969063645447742,100,1.867596209990154,0.1914938039412348
277,12,1.7797857467905602,1.7388343952473126,1.7695839713936135,1.7932107433267979,1.8145296252697665,1.7794590553652208,0.022885225087543534,100,1.789536940324472,0.1834900039756979
277,13,1.7219000035697927,1.6822615655619502,1.7045451829243476,1.7347292344642227,1.75035549692203,1.719420119736115,0.02123133267979232,100,1.732345827045306,0.1776259184871547
277,14,1.6611544248424437,1.6332274966144564,1.6528307966779758,1.6731288835745495,1.6913230989218488,1.6615625247919263,0.017453208878955715,100,1.6846505958754872,0.172735492388778
277,15,1.6093127060644816,1.5810146702089654,1.597959471358331,1.6191841860952751,1.6409930545365652,1.6103777074675136,0.0186111826869523,100,1.6375478100610186,0.1679058126198898
277,16,1.562489580181837,1.5333931776315073,1.549344386084383,1.5745765623640227,1.5875719487540871,1.5622832134393336,0.017890829292566742,100,1.5462803863352266,0.1585477158044863
277,17,1.5257380293501566,1.4963328786469001,1.5128437191049238,1.535571572559189,1.551512067267717,1.5239808992443469,0.017350652723333602,100,1.573920041357609,0.1613817452652162
277,18,1.4836932417361741,1.4555059902984153,1.4715179701020649,1.496247539664932,1.5127906961904298,1.4838431085828985,0.018157054825727194,100,1.472096515009071,0.1509412794477711
277,19,1.4472185835191187,1.4169535540587757,1.4376910353482792,1.457501888337466,1.4752826600371234,1.447079551685224,0.01759530053253411,100,1.4739702121958989,0.1511333988148058
277,20,1.4142009279581882,1.3903798230127196,1.4028284222424505,1.4263182159708574,1.4399708555001938,1.4148424691110375,0.015756559409649987,100,1.4162506069592076,0.1452151244524806
277,21,1.3871501137385696,1.3621779730616,1.3752384442535197,1.3983999349204388,1.4141736425225584,1.3868349445230808,0.01604065010484447,100,1.3633764521996798,0.1397936779048176
277,22,1.3556508150039845,1.3289257270884318,1.3437333268715461,1.3655984805842838,1.3841151335115764,1.3551057162571791,0.01716522698506435,100,1.3362726998585834,0.1370145971757423
277,23,1.3274622585965101,1.302556835556321,1.3147616176661632,1.3386406934839423,1.3513390463887471,1.3272368059869046,0.016623643343934544,100,1.3416040217731262,0.1375612437731117
277,24,1.301027189583841,1.2777963894600108,1.2901777778403867,1.3105579624289065,1.322075705242288,1.3004399615097177,0.014066166462495196,100,1.2889400607718842,0.1321613494229332
277,25,1.2766527794564568,1.24815551541242,1.263933529956924,1.28421194225023,1.2999855774282023,1.2752981220259085,0.016483446493042085,100,1.2738591922726623,0.1306150339719778
277,26,1.2518249402890853,1.2274063522900958,1.2441682744111577,1.2610761229765015,1.2749481684310755,1.2521481904610792,0.014483203846843935,100,1.251631663286919,0.1283359363517719
277,27,1.2305627612203767,1.2050175577372007,1.2188981749885484,1.2378305488675077,1.251042719832128,1.2290878505392824,0.015414921656013388,100,1.2458772364423585,0.1277459067296984
277,28,1.2092494383912873,1.1869416135849609,1.2006239544284232,1.2168280794049675,1.2316558737203662,1.2088612868868858,0.01369882238408573,100,1.2102076943853255,0.124088533547634
277,29,1.1855129276899072,1.1647294961121455,1.1753504281589768,1.1959169435857273,1.2077068214868376,1.1854619014229077,0.014376871211361992,100,1.1760842279468473,0.1205896870855287
277,30,1.1658831506572525,1.1450191058331092,1.156551363469723,1.1736786344870214,1.1910474161858606,1.1662064724949353,0.014228143252169555,100,1.170584222613046,0.1200257445494319
