target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,anti_cluster,Anti-cluster,2025-09-21,5,0.4397360594795545,0.4206992565055758,0.43373605947955296,0.446868029739778,0.4572360594795547,0.43975483271375443,0.012081241983218988,20
50,anti_cluster,Anti-cluster,2025-09-21,10,0.4622360594795545,0.41848605947955625,0.44023605947955424,0.4718090148698879,0.49933605947955473,0.459537453531599,0.027055462427622124,20
50,anti_cluster,Anti-cluster,2025-09-21,20,0.5406110594795552,0.4801985594795534,0.5236110594795536,0.5566735594795535,0.5863610594795533,0.5394360594795543,0.03248001409774135,20
50,anti_cluster,Anti-cluster,2025-09-22,5,0.25399999999999956,0.2444799256505587,0.24892007434944197,0.2587899628252792,0.26257992565055766,0.2536789962825278,0.006267585726342394,20
50,anti_cluster,Anti-cluster,2025-09-22,10,0.19899999999999984,0.1913460037174721,0.19553996282527875,0.20257992565055583,0.20762007434944296,0.19919600371747206,0.005707393655746106,20
50,anti_cluster,Anti-cluster,2025-09-22,20,0.16049999999999942,0.1368969330855013,0.14754507434944197,0.1694600371747217,0.17760757434944446,0.1583925185873608,0.014224245321287805,20
50,anti_cluster,Anti-cluster,2025-09-23,5,0.6540966542750954,0.6177966542750932,0.6325966542750936,0.6750966542750936,0.6890966542750927,0.6547418215613392,0.027637938281140268,20
50,anti_cluster,Anti-cluster,2025-09-23,10,0.7045966542750941,0.6269216542750935,0.6795966542750937,0.7250966542750938,0.7455966542750947,0.6975966542750942,0.03834778522390775,20
50,anti_cluster,Anti-cluster,2025-09-23,20,0.7578466542750926,0.6650466542750928,0.7285966542750928,0.7748466542750936,0.7930966542750932,0.7454216542750934,0.04360386118827436,20
50,anti_cluster,Anti-cluster,2025-09-24,5,0.16900000000000048,0.1654717472118951,0.16726208178438684,0.170475836431228,0.17447583643122755,0.16931412639405255,0.0029126177106092352,20
50,anti_cluster,Anti-cluster,2025-09-24,10,0.13047583643122707,0.12342583643122826,0.1282258364312272,0.1354758364312273,0.1395758364312274,0.13118066914498214,0.005310017495351944,20
50,anti_cluster,Anti-cluster,2025-09-24,20,0.11422583643122719,0.09887583643122766,0.11235083643122779,0.12010083643122671,0.1252383364312283,0.11411333643122765,0.008542261425592038,20
50,anti_cluster,Anti-cluster,2025-09-25,5,0.2384981412639411,0.23350185873605955,0.23550185873605933,0.2406236059479554,0.2472250929368029,0.23889962825278827,0.00466966540473723,20
50,anti_cluster,Anti-cluster,2025-09-25,10,0.18049814126394015,0.1744016728624526,0.17924907063197038,0.18174814126394057,0.19670167286245366,0.18144981412639394,0.0065633133466440514,20
50,anti_cluster,Anti-cluster,2025-09-25,20,0.14874814126394087,0.1361981412639406,0.1471870353159851,0.15149814126394112,0.1736481412639405,0.15086092007434956,0.010318990359689315,20
50,anti_cluster,Anti-cluster,2025-09-26,5,0.34380669144981457,0.32438661710036953,0.33911338289962867,0.3486933085501853,0.3579133828996291,0.34334999999999993,0.010311217610506842,20
50,anti_cluster,Anti-cluster,2025-09-26,10,0.2896133828996299,0.2795020446096651,0.2841366171003701,0.2943866171003702,0.3097866171003707,0.2917819702602221,0.010378980069878682,20
50,anti_cluster,Anti-cluster,2025-09-26,20,0.2886366171003707,0.24681161710037075,0.2742616171003722,0.3071366171003702,0.33291161710036876,0.28854228624535205,0.027126078256087066,20
50,anti_cluster,Anti-cluster,2025-09-27,5,0.3918955223880589,0.359695522388058,0.3808955223880597,0.39739552238805764,0.41799552238805965,0.3898059701492532,0.017659878571447605,20
50,anti_cluster,Anti-cluster,2025-09-27,10,0.42389552238805894,0.3657947761194034,0.4018955223880589,0.42939552238806034,0.44844552238805896,0.41550074626865585,0.026193557053001682,20
50,anti_cluster,Anti-cluster,2025-09-27,20,0.4768955223880593,0.38108302238805775,0.4530205223880599,0.4810205223880586,0.5006205223880591,0.463758022388059,0.03455444550195203,20
50,anti_cluster,Anti-cluster,2025-09-28,5,0.4144477611940296,0.39689999999999853,0.4109477611940293,0.4212761194029846,0.4365970149253725,0.4156014925373128,0.011169463590880224,20
50,anti_cluster,Anti-cluster,2025-09-28,10,0.43144776119402994,0.3982477611940295,0.41994776119402966,0.4436977611940307,0.45669776119403,0.4313977611940295,0.020564340623107077,20
50,anti_cluster,Anti-cluster,2025-09-28,20,0.48594776119402994,0.4479227611940299,0.4815727611940297,0.5025727611940294,0.5186477611940291,0.48809776119402953,0.022720614335652627,20
50,anti_cluster,Anti-cluster,2025-09-29,5,0.48680451127819646,0.47470451127819724,0.48440225563909767,0.49159774436090165,0.49480451127819525,0.48628157894736856,0.006779373171053344,20
50,anti_cluster,Anti-cluster,2025-09-29,10,0.3303045112781957,0.32512593984962457,0.3278477443609029,0.3320545112781965,0.3352454887218048,0.33004567669172935,0.003314781222587267,20
50,anti_cluster,Anti-cluster,2025-09-29,20,0.2053045112781966,0.20167593984962479,0.203179511278196,0.20790225563909814,0.21185178571428587,0.20580225563909843,0.0032562797249595984,20
50,anti_cluster,Anti-cluster,2025-09-30,5,0.9005262172284638,0.844649812734082,0.8820524344569272,0.9095131086142323,0.9304498127340842,0.8931262172284644,0.029891080304902652,20
50,anti_cluster,Anti-cluster,2025-09-30,10,0.7110524344569287,0.6426748127340829,0.6683881086142327,0.7180524344569279,0.7243026217228463,0.6966919475655431,0.033720102874689885,20
50,anti_cluster,Anti-cluster,2025-09-30,20,0.6199274344569292,0.5412274344569298,0.5567399344569297,0.6270524344569302,0.6438774344569294,0.6013649344569296,0.04467189412818749,20
50,anti_cluster,Anti-cluster,2025-10-01,5,0.4281567164179112,0.4060567164179118,0.4214216417910446,0.42992164179104475,0.4389488805970163,0.4253656716417914,0.01170498313720897,20
50,anti_cluster,Anti-cluster,2025-10-01,10,0.30450000000000044,0.2850067164179113,0.29949999999999966,0.30792164179104353,0.31612388059701524,0.3031798507462688,0.01136009470252042,20
50,anti_cluster,Anti-cluster,2025-10-01,20,0.21524999999999994,0.1890817164179121,0.2105317164179109,0.2207817164179111,0.22706604477612038,0.21368768656716458,0.015208611982100743,20
50,anti_cluster,Anti-cluster,2025-10-02,5,0.30140601503759346,0.2892060150375931,0.2922969924812031,0.30355451127819577,0.3102060150375935,0.3002139097744359,0.008909117865469135,20
50,anti_cluster,Anti-cluster,2025-10-02,10,0.30915601503759316,0.29220601503759347,0.3006560150375931,0.31340601503759324,0.31830601503759354,0.30663101503759355,0.01281803314413766,20
50,anti_cluster,Anti-cluster,2025-10-02,20,0.3230310150375926,0.30220601503759387,0.3129060150375933,0.3250310150375937,0.33175601503759394,0.3183810150375933,0.01510030062440353,20
50,anti_cluster,Anti-cluster,2025-10-03,5,0.46192452830188646,0.43599622641509433,0.4469245283018881,0.46392452830188624,0.47397830188679346,0.45733962264150974,0.01260383156216387,20
50,anti_cluster,Anti-cluster,2025-10-03,10,0.47517452830188667,0.4396245283018871,0.44742452830188606,0.4814245283018874,0.5030745283018869,0.4702245283018865,0.020993357345398353,20
