target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,anti_cluster,Anti-cluster,2025-09-13,5,0.3771702127659564,0.36900425531914804,0.3730904255319156,0.38009574468085283,0.38603191489361777,0.37786063829787253,0.00820820265276613,20
50,anti_cluster,Anti-cluster,2025-09-13,10,0.3108936170212768,0.30391489361701884,0.30893085106382867,0.31396276595744776,0.31787553191489415,0.31132765957446795,0.004655507078510853,20
50,anti_cluster,Anti-cluster,2025-09-13,20,0.20300000000000074,0.19918723404255081,0.201148936170215,0.2052393617021271,0.20708404255319338,0.2031877659574474,0.002754711125068885,20
50,anti_cluster,Anti-cluster,2025-09-14,5,0.5426458333333324,0.5268541666666674,0.5338229166666686,0.548322916666665,0.5556729166666665,0.5431187499999997,0.016771737199136647,20
50,anti_cluster,Anti-cluster,2025-09-14,10,0.457583333333333,0.44617291666666387,0.45271874999999984,0.46112500000000045,0.46979791666666765,0.4574958333333333,0.008552383093556203,20
50,anti_cluster,Anti-cluster,2025-09-14,20,0.3334583333333345,0.3287645833333359,0.33059375000000024,0.3363020833333352,0.3386124999999998,0.33359166666666695,0.0038681816073408946,20
50,anti_cluster,Anti-cluster,2025-09-15,5,0.41493749999999974,0.3913416666666683,0.4101145833333333,0.4221145833333333,0.43147291666666887,0.4147041666666668,0.014330425424119695,20
50,anti_cluster,Anti-cluster,2025-09-15,10,0.335229166666668,0.32727916666666823,0.3334374999999987,0.3396041666666656,0.34599166666666614,0.3364750000000002,0.006863425930034403,20
50,anti_cluster,Anti-cluster,2025-09-15,20,0.23214583333333438,0.22660833333333316,0.2300729166666664,0.23378124999999872,0.23558125000000213,0.23183541666666607,0.0031840897363033683,20
50,anti_cluster,Anti-cluster,2025-09-16,5,0.5304583333333319,0.5135583333333348,0.5216770833333335,0.535145833333333,0.5398166666666645,0.5290104166666667,0.008914912876796157,20
50,anti_cluster,Anti-cluster,2025-09-16,10,0.39891666666666614,0.3917458333333326,0.3963750000000008,0.40090625000000046,0.4070083333333317,0.39886875000000016,0.005269167096730788,20
50,anti_cluster,Anti-cluster,2025-09-16,20,0.2577708333333333,0.25456250000000125,0.2551874999999997,0.25983333333333225,0.26374583333333235,0.25813333333333366,0.0030804752044736165,20
50,anti_cluster,Anti-cluster,2025-09-17,5,0.5560833333333326,0.5156333333333321,0.5471666666666666,0.5668124999999988,0.5845270833333319,0.5547208333333327,0.024173090117292427,20
50,anti_cluster,Anti-cluster,2025-09-17,10,0.4082083333333344,0.3864875000000007,0.401906250000001,0.4148124999999996,0.42453958333333486,0.40720208333333385,0.011738611774660589,20
